IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
16829E,2020-08-24,1,1,light,2020-08-24T11:13:54.291002Z,2020-08-24T11:14:18.835999Z,24.545,All,R2-7,R2-7,0,0,,0,0,0,42236,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:15:00.376004Z,2020-08-24T11:15:05.135003Z,4.759,All,R2-3,R2-7,Cage 2-3,1,1,242,0,1,42239,1,18
16829E,2020-08-24,1,1,light,2020-08-24T11:35:46.283004Z,2020-08-24T11:37:13.871004Z,87.588,All,R2-7,R2-7,0,0,,0,0,0,42283,0,18
16829E,2020-08-24,1,1,light,2020-08-24T10:49:07.737997Z,2020-08-24T10:49:48.603997Z,40.866,All,R2-7,R2-7,0,0,,0,0,0,42178,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:13:51.923004Z,2020-08-24T11:13:54.291002Z,2.368,All,R2-7,R2-7,0,0,,0,0,0,42235,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:25:07.373001Z,2020-08-24T11:25:17.819997Z,10.447,All,R2-4,R2-6,Cage 2-4,1,1,177.597860347472,0,0,42253,0,18
16829E,2020-08-24,1,1,light,2020-08-24T10:49:05.546997Z,2020-08-24T10:49:07.737997Z,2.191,All,R2-7,R2-7,0,0,,0,0,0,42177,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:30:09.940997Z,2020-08-24T11:30:16.197998Z,6.257,All,R2-3,R2-5,Cage 2-3,1,1,177.597860347472,0,0,42268,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:35:42.997998Z,2020-08-24T11:35:46.283004Z,3.285,All,R2-3,R2-7,Cage 2-3,1,1,242,0,1,42282,1,18
16829E,2020-08-24,1,1,light,2020-08-24T11:01:29.215005Z,2020-08-24T11:01:36.438001Z,7.223,All,R2-7,R2-3,Cage 2-3,1,1,242,0,1,42207,1,18
16829E,2020-08-24,1,1,light,2020-08-24T10:35:00.060996Z,2020-08-24T10:37:18.532998Z,138.472,All,R2-9,R2-8,Cage 2-6,1,1,177.597860347472,0,0,42153,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:55:41.277999Z,2020-08-24T11:56:19.945999Z,38.668,All,R2-7,R2-7,0,0,,0,0,0,42321,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:03:26.089002Z,2020-08-24T11:04:12.730001Z,46.641,All,R2-7,R2-7,0,0,,0,0,0,42217,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:25:23.343003Z,2020-08-24T11:26:04.856001Z,41.513,All,R2-8,R2-8,0,0,,0,0,0,42255,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:03:22.626003Z,2020-08-24T11:03:26.089002Z,3.463,All,R2-5,R2-7,Cage 2-3,1,1,177.597860347472,0,0,42216,0,18
16829E,2020-08-24,1,1,light,2020-08-24T10:56:03.336003Z,2020-08-24T10:56:05.558003Z,2.222,All,R2-5,R2-7,Cage 2-3,1,1,177.597860347472,0,0,42195,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:55:33.479Z,2020-08-24T11:55:41.277999Z,7.799,All,R2-3,R2-7,Cage 2-3,1,1,242,0,1,42320,1,18
16829E,2020-08-24,1,1,light,2020-08-24T11:12:53.190002Z,2020-08-24T11:13:45.377003Z,52.187,All,R2-3,R2-3,0,0,,0,0,0,42233,0,18
16829E,2020-08-24,1,1,light,2020-08-24T11:28:07.734997Z,2020-08-24T11:28:18.165999Z,10.431,All,R2-4,R2-4,0,0,,0,0,0,42258,0,18
